2025-03-29 14:59:22.583 [StartupProfiler] Assembly loaded: System.Text.Json | Elapsed: 335ms | Delta: 1ms
2025-03-29 14:59:22.584 [StartupProfiler] Assembly loaded: System.Text.Encoding.Extensions | Elapsed: 336ms | Delta: 1ms
2025-03-29 14:59:22.587 [StartupProfiler] Assembly loaded: Microsoft.Extensions.Options | Elapsed: 339ms | Delta: 3ms
2025-03-29 14:59:22.587 [StartupProfiler] Assembly loaded: Microsoft.Extensions.Logging | Elapsed: 339ms | Delta: 0ms
2025-03-29 14:59:22.588 [StartupProfiler] Assembly loaded: Microsoft.Extensions.Diagnostics | Elapsed: 339ms | Delta: 0ms
2025-03-29 14:59:22.588 [StartupProfiler] Assembly loaded: Microsoft.Extensions.Diagnostics.Abstractions | Elapsed: 340ms | Delta: 1ms
2025-03-29 14:59:22.588 [StartupProfiler] Assembly loaded: Microsoft.Extensions.Logging.Configuration | Elapsed: 340ms | Delta: 0ms
2025-03-29 14:59:22.588 [StartupProfiler] Assembly loaded: Microsoft.Extensions.Options.ConfigurationExtensions | Elapsed: 340ms | Delta: 0ms
2025-03-29 14:59:22.589 [StartupProfiler] Assembly loaded: Microsoft.Extensions.Logging.Console | Elapsed: 340ms | Delta: 0ms
2025-03-29 14:59:22.589 [StartupProfiler] Assembly loaded: Microsoft.Extensions.Logging.Debug | Elapsed: 341ms | Delta: 1ms
2025-03-29 14:59:22.589 [StartupProfiler] Assembly loaded: Microsoft.Extensions.Logging.EventSource | Elapsed: 341ms | Delta: 0ms
2025-03-29 14:59:22.590 [StartupProfiler] Assembly loaded: Microsoft.Extensions.Features | Elapsed: 342ms | Delta: 1ms
2025-03-29 14:59:22.590 [StartupProfiler] Assembly loaded: Microsoft.AspNetCore.Http | Elapsed: 342ms | Delta: 0ms
2025-03-29 14:59:22.590 [StartupProfiler] Assembly loaded: Microsoft.AspNetCore.Connections.Abstractions | Elapsed: 342ms | Delta: 0ms
2025-03-29 14:59:22.591 [StartupProfiler] Assembly loaded: Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets | Elapsed: 342ms | Delta: 0ms
2025-03-29 14:59:22.591 [StartupProfiler] Assembly loaded: Microsoft.AspNetCore.Hosting.Server.Abstractions | Elapsed: 342ms | Delta: 0ms
2025-03-29 14:59:22.591 [StartupProfiler] Assembly loaded: Microsoft.AspNetCore.HostFiltering | Elapsed: 343ms | Delta: 1ms
2025-03-29 14:59:22.591 [StartupProfiler] Assembly loaded: Microsoft.AspNetCore.HttpOverrides | Elapsed: 343ms | Delta: 0ms
2025-03-29 14:59:22.591 [StartupProfiler] Assembly loaded: Microsoft.AspNetCore.Routing | Elapsed: 343ms | Delta: 0ms
2025-03-29 14:59:22.592 [StartupProfiler] Assembly loaded: Microsoft.AspNetCore.Routing.Abstractions | Elapsed: 343ms | Delta: 0ms
2025-03-29 14:59:22.592 [StartupProfiler] Assembly loaded: Microsoft.Extensions.ObjectPool | Elapsed: 344ms | Delta: 1ms
2025-03-29 14:59:22.592 [StartupProfiler] Assembly loaded: System.ObjectModel | Elapsed: 344ms | Delta: 0ms
2025-03-29 14:59:22 - [trace] : Startup()
------------------- config and environment -------------------
2025-03-29 14:59:22.600 [StartupProfiler] Assembly loaded: System.Numerics.Vectors | Elapsed: 352ms | Delta: 8ms
